movie_id,title,vote_average,vote_count,status,release_date,revenue,adult,budget,imdb_id,original_language,original_title,overview,popularity,genres,production_companies,production_countries,spoken_languages
4520573,Little Miss Sunshine,7.677,6508,Released,7/26/2006,100523181,FALSE,8000000,tt0449059,en,Little Miss Sunshine,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",16.375,"Comedy, Drama","Fox Searchlight Pictures, Bona Fide Productions, Big Beach",United States of America,English
4520574,Children of Men,7.605,6495,Released,9/22/2006,70595464,FALSE,76000000,tt0206634,en,Children of Men,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her child's birth may help scientists save the future of humankind.",28.409,"Drama, Action, Thriller, Science Fiction","Universal Pictures, Strike Entertainment, Hit & Run Productions","United Kingdom, United States of America",English
4520575,Jack Reacher,6.607,6486,Released,12/20/2012,218340595,FALSE,60000000,tt0790724,en,Jack Reacher,"When a gunman takes five lives with six shots, all evidence points to the suspect in custody. On interrogation, the suspect offers up a single note: ""Get Jack Reacher!"" So begins an extraordinary chase for the truth, pitting Jack Reacher against an unexpected enemy, with a skill for violence and a secret to keep.",44.484,"Crime, Drama, Thriller, Action","Skydance, H2L Media ""AKA"" Mutual Film Company, H2L Media Group, TC Productions, Mutual Films, Paramount",United States of America,English
4520576,Easy A,6.811,6485,Released,9/16/2010,75026327,FALSE,8000000,tt1282140,en,Easy A,"Olive, an average high school student, sees her below-the-radar existence turn around overnight once she decides to use the school's gossip grapevine to advance her social standing. Now her classmates are turning against her and the school board is becoming concerned, including her favorite teacher and the distracted guidance counselor. With the support of her hilariously idiosyncratic parents and a little help from a long-time crush, Olive attempts to take on her notorious new identity and crush the rumor mill once and for all.",26.846,Comedy,"Screen Gems, Olive Bridge Entertainment",United States of America,English
4520577,Marriage Story,7.753,6478,Released,9/28/2019,2300000,FALSE,18000000,tt7653254,en,Marriage Story,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",16.594,Drama,Heyday Films,United Kingdom,English
4520578,The Mummy Returns,6.358,6475,Released,5/4/2001,443280904,FALSE,98000000,tt0209163,en,The Mummy Returns,"Rick and Evelyn O’Connell, along with their 8-year-old son Alex, discover the key to the legendary Scorpion King’s might: the fabled Bracelet of Anubis. Unfortunately, a newly resurrected Imhotep has designs on the bracelet as well, and isn’t above kidnapping its new bearer, Alex, to gain control of Anubis’s otherworldly army.",45.092,"Adventure, Action, Fantasy","Universal Pictures, Alphaville Films",United States of America,"English, Arabic"
4520579,The Girl with the Dragon Tattoo,7.361,6475,Released,12/14/2011,232617430,FALSE,90000000,tt1568346,en,The Girl with the Dragon Tattoo,"This English-language adaptation of the Swedish novel by Stieg Larsson follows a disgraced journalist, Mikael Blomkvist, as he investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.",23.466,"Thriller, Crime, Mystery","Ground Control, Columbia Pictures, Scott Rudin Productions, Film Rites, Metro-Goldwyn-Mayer, Yellow Bird","United States of America, Norway, Sweden","English, French"
4520580,Brokeback Mountain,7.799,6426,Released,9/10/2005,178043761,FALSE,14000000,tt0388795,en,Brokeback Mountain,"Rodeo cowboy Jack and ranch hand Ennis are hired as sheepherders in 1963 Wyoming. One night on Brokeback Mountain, they spark a physical relationship. Though Ennis marries his longtime sweetheart and Jack marries a fellow rodeo rider, they keep up their tortured, sporadic love affair for 20 years.",31.516,"Drama, Romance","Focus Features, River Road Entertainment, Alberta Film Entertainment","Canada, United States of America",English
4520581,Captain Phillips,7.552,6424,Released,10/10/2013,218791811,FALSE,55000000,tt1535109,en,Captain Phillips,"The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.",24.668,"Action, Drama, Thriller","Columbia Pictures, Michael De Luca Productions, Scott Rudin Productions, Trigger Street Productions",United States of America,"English, Somali"
4520582,Bridge of Spies,7.222,6421,Released,10/15/2015,165478348,FALSE,40000000,tt3682448,en,Bridge of Spies,"During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",15.627,"Thriller, Drama","TSG Entertainment, Amblin Entertainment, Studio Babelsberg, Fox 2000 Pictures, Marc Platt Productions, Participant, Reliance Entertainment, DreamWorks Pictures","India, United States of America, Germany","Russian, English, German"
4520583,Night at the Museum: Battle of the Smithsonian,6.1,6414,Released,5/20/2009,413106170,FALSE,150000000,tt1078912,en,Night at the Museum: Battle of the Smithsonian,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",27.683,"Adventure, Fantasy, Action, Comedy, Family","21 Laps Entertainment, 1492 Pictures, Dune Entertainment, Moving Picture Company, Museum Canada Productions, 20th Century Fox","United States of America, Canada",English
4520584,The Witch,6.927,6398,Released,1/27/2015,40423945,FALSE,3500000,tt4263482,en,The Witch,"In 1630, a farmer relocates his family to a remote plot of land on the edge of a forest where strange, unsettling things happen. With suspicion and paranoia mounting, each family member's faith, loyalty and love are tested in shocking ways.",33.875,"Drama, Fantasy, Horror, Mystery","Very Special Projects, Parts and Labor, RT Features, Rooks Nest Entertainment, Maiden Voyage Pictures, Pulse Films, Scythia Films, Code Red Productions, Mott Street Pictures","Brazil, Canada, United Kingdom, United States of America",English
4520585,Puss in Boots: The Last Wish,8.266,6394,Released,12/7/2022,482129780,FALSE,90000000,tt3915174,en,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",221.49,"Animation, Family, Fantasy, Adventure, Comedy, Action","DreamWorks Animation, Universal Pictures",United States of America,"English, Spanish"
4520586,Hellboy,6.665,6392,Released,4/2/2004,99318987,FALSE,66000000,tt0167190,en,Hellboy,"In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before they summon a baby demon who is rescued by Allied forces and dubbed ""Hellboy"". Sixty years later, Hellboy serves the cause of good rather than evil as an agent in the Bureau of Paranormal Research & Defense, along with Abe Sapien - a merman with psychic powers, and Liz Sherman - a woman with pyrokinesis, protecting America against dark forces.",23.193,"Fantasy, Action","Columbia Pictures, Revolution Studios, Dark Horse Entertainment, Lawrence Gordon Productions, Starlite Films, Partnership Films","Czech Republic, United States of America","Russian, English"
4520587,Teenage Mutant Ninja Turtles,5.901,6391,Released,8/7/2014,485004754,FALSE,125000000,tt1291150,en,Teenage Mutant Ninja Turtles,"When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.",76.327,"Science Fiction, Action, Adventure, Comedy","Nickelodeon Movies, Paramount, Platinum Dunes, Mirage Studios",United States of America,English
4520588,Madagascar: Escape 2 Africa,6.488,6371,Released,10/30/2008,603900354,FALSE,150000000,tt0479952,en,Madagascar: Escape 2 Africa,"Alex, Marty, and other zoo animals find a way to escape from Madagascar when the penguins reassemble a wrecked airplane. The precariously repaired craft stays airborne just long enough to make it to the African continent. There the New Yorkers encounter members of their own species for the first time. Africa proves to be a wild place, but Alex and company wonder if it is better than their Central Park home.",61.944,"Family, Adventure, Animation, Comedy","DreamWorks Animation, Pacific Data Images, Paramount",United States of America,"English, Italian"
4520589,Kung Fu Panda 2,6.968,6365,Released,5/25/2011,665692281,FALSE,150000000,tt1302011,en,Kung Fu Panda 2,"Po is now living his dream as The Dragon Warrior, protecting the Valley of Peace alongside his friends and fellow kung fu masters, The Furious Five - Tigress, Crane, Mantis, Viper and Monkey. But Po’s new life of awesomeness is threatened by the emergence of a formidable villain, who plans to use a secret, unstoppable weapon to conquer China and destroy kung fu. It is up to Po and The Furious Five to journey across China to face this threat and vanquish it. But how can Po stop a weapon that can stop kung fu? He must look to his past and uncover the secrets of his mysterious origins; only then will he be able to unlock the strength he needs to succeed.",52.793,"Animation, Family","DreamWorks Animation, Paramount",United States of America,English
4520590,Seven Pounds,7.613,6362,Released,12/18/2008,168167691,FALSE,55000000,tt0814314,en,Seven Pounds,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,32.144,Drama,"Escape Artists, Columbia Pictures, Relativity Media, Overbrook Entertainment",United States of America,"English, Spanish"
4520591,Jupiter Ascending,5.433,6353,Released,2/4/2015,183987723,FALSE,176000003,tt1617661,en,Jupiter Ascending,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",53.857,"Science Fiction, Fantasy, Action","Anarchos Productions, Village Roadshow Pictures, Dune Entertainment, Warner Bros. Pictures",United States of America,"English, Russian"
4520592,Angels & Demons,6.697,6351,Released,5/13/2009,485930816,FALSE,150000000,tt0808151,en,Angels & Demons,"Harvard symbologist Robert Langdon is recruited by the Vatican to investigate the apparent return of the Illuminati - a secret, underground organization - after four cardinals are kidnapped on the night of the papal conclave.",31.307,"Thriller, Mystery","Columbia Pictures, Imagine Entertainment, Skylark Productions, Panorama Films","Italy, United States of America","English, Italian, Latin, French, German, Mandarin"
4520593,Scary Movie,6.336,6346,Released,7/7/2000,278019771,FALSE,19000000,tt0175142,en,Scary Movie,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",64.01,Comedy,"Brad Grey Pictures, Gold/Miller Productions, Wayans Bros. Entertainment, Dimension Films",United States of America,English
4520594,Warcraft,6.364,6340,Released,5/25/2016,433677183,FALSE,160000000,tt0803096,en,Warcraft,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",37.312,"Action, Adventure, Fantasy","Legendary Pictures, Universal Pictures, Atlas Entertainment, Blizzard Entertainment, Tencent Pictures, Fuji Television Network, dentsu, Huayi Brothers Pictures, Taihe Entertainment","China, Japan, Canada, United States of America",English
4520595,Yes Man,6.66,6336,Released,12/9/2008,223241637,FALSE,70000000,tt1068680,en,Yes Man,Carl Allen has stumbled across a way to shake free of post-divorce blues and a dead-end job: embrace life and say yes to everything.,26.26,"Comedy, Romance","The Zanuck Company, Village Roadshow Pictures, Heyday Films, Warner Bros. Pictures",United States of America,"Estonian, English, Korean"
4520596,Prince of Persia: The Sands of Time,6.261,6334,Released,5/19/2010,336365676,FALSE,200000000,tt0473075,en,Prince of Persia: The Sands of Time,"A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",35.279,"Adventure, Fantasy, Action","Walt Disney Pictures, Jerry Bruckheimer Films",United States of America,English
4520597,Hansel & Gretel: Witch Hunters,6.029,6324,Released,1/17/2013,226349749,FALSE,50000000,tt1428538,en,Hansel & Gretel: Witch Hunters,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",61.884,"Fantasy, Horror, Action","Paramount, MTV Films, Gary Sanchez Productions, Studio Babelsberg, Metro-Goldwyn-Mayer, Deutscher Filmförderfonds","United States of America, Germany",English
4520598,Pokémon Detective Pikachu,6.953,6314,Released,5/3/2019,449762638,FALSE,150000000,tt5884052,en,Pokémon Detective Pikachu,"In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.",33.679,"Action, Adventure, Fantasy","Legendary Pictures, The Pokémon Company, TOHO","Japan, United States of America",English
4520599,The Platform,6.986,6308,Released,11/8/2019,1090116,FALSE,1203235,tt8228288,es,El hoyo,"A mysterious place, an indescribable prison, a deep hole. An unknown number of levels. Two inmates living on each level. A descending platform containing food for all of them. An inhuman fight for survival, but also an opportunity for solidarity.",29.398,"Drama, Science Fiction, Thriller","Basque Films, Mr. Miyagi, EiTB, TVE",Spain,Spanish
4520600,Insidious,6.947,6298,Released,3/31/2011,99870886,FALSE,1500000,tt1591095,en,Insidious,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",40.882,"Horror, Thriller","FilmDistrict, Stage 6 Films, Alliance Films, IM Global, Haunted Movies, Blumhouse Productions, Solana Films","Canada, United States of America",English
4520601,The Last Samurai,7.574,6297,Released,12/5/2003,456758981,FALSE,140000000,tt0325710,en,The Last Samurai,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",37.549,"Drama, Action, War","Warner Bros. Pictures, Bedford Falls Productions, Radar Pictures, Cruise/Wagner Productions","Japan, United States of America, New Zealand","English, Japanese"
4520602,Megamind,6.963,6290,Released,10/28/2010,321885765,FALSE,130000000,tt1001526,en,Megamind,"After Megamind, a highly intelligent alien supervillain, defeats his long-time nemesis Metro Man, Megamind creates a new hero to fight, but must act to save the city when his ""creation"" becomes an even worse villain than he was.",41.692,"Animation, Action, Comedy, Family, Science Fiction","DreamWorks Animation, Paramount, Pacific Data Images",United States of America,English
